Id,Name,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
C4_A15010000H_011360,四季軒,位於宜蘭縣的民宿,,宜蘭縣五結鄉五結中路二段409號,268,宜蘭縣,五結鄉,886-908-620686,,A15010000H,http://seasoninn.elbnb.com/,,,,,,,121.796913,24.695850,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,4,6000,10000,0,1447inn@gmail.com,12,0,0,0,0
C4_A15010000H_011361,澎湖海水正藍民宿,海水正藍民宿比鄰潮間帶及成功水庫，濕地上四季不乏各式候鳥與留鳥覓食遨翔，海水正藍得地利之便，從窗子便可架起望遠鏡追尋候鳥芳蹤，成為喜愛大自然遊客絕佳投宿點。民宿庭院巧心造景，包括古意盎然的老水缸，澎湖漸漸失傳的牛車，迎風飛揚的風車，加上民宿旁就是道地澎湖古厝群，在在凸顯民宿營造的鄉居寫意。 民宿大廳牆壁上有鄰近國小老師協助彩繪的鮮豔壁畫，與成排桌椅供遊客用餐談天。頂樓的桌椅可於夜間上此乘涼看星子，太陽能熱水器兼具環保省電的功能。 套房分雙人及四人，亦提供包棟服務，房間內寢具以雪白底色為主，表現出高貴與潔淨的感覺，浴室則是乾濕分離的設計。住宿海水正藍民宿於交通上往返市區或北環、湖西都極為便利，民宿位於飛機起降航道附近，也可欣賞飛機俯衝而過。,,澎湖縣湖西鄉成功村8-7號,885,澎湖縣,湖西鄉,886-965-027666,886-6-9221927,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/4545.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/25681.jpg?v=20250702,公共休憩區,https://taiwan.taiwanstay.net.tw/twpic/45642.jpg?v=20250702,民宿大廳及餐廳,119.621684,23.577857,4,,套房2690;雙人房2380;套房3200;,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,,,,接送服務,自行車租借,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,5,2400,3800,1,blu.ocea@msa.hinet.net,14,0,,,0
C4_A15010000H_011363,孔雀大旅社,"孔雀hotel本館全新裝潢,採用高級設備聲寶電視冰箱,日立冷氣,老K床墊,凱撒衛浴更有最新電子鎖電梯跟24H人員管理將簡單生活帶到各個樓層與房間清潔明亮的顏色使放鬆的客人更為愉悅附近有歷史悠久的大溪老街大溪祖傳豆花觀音緣素食(平日中午營業,初一十五早晚皆有,更是80元吃到飽)大溪湖畔咖啡石門水庫慈湖老茶廠巧克力夢工廠興仁夜市",,桃園市大溪區介壽路904號2-3樓,335,桃園市,大溪區,886-3-3800023,886-3-3800024,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/31941.jpg?v=20250702,親子房,https://taiwan.taiwanstay.net.tw/twpic/17178.jpg?v=20250702,雙人房,https://taiwan.taiwanstay.net.tw/twpic/50206.jpg?v=20250702,雙人房,121.283881,24.899821,3,,,"有線網路,無線網路,停車場,自助洗衣(免費),,,洗衣服務,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,13,1600,2000,0,peacock335904@gmail.com,29,0,0,1,0
C4_A15010000H_011364,日出行旅,把最感人的溫度，傳遞給來這城市的旅人。因為日出我們相遇相聚在這裡，一起來發現嘉的美好。,,嘉義市西區仁愛路347號2樓2，3樓2,600,嘉義市,西區,886-5-2283737,886-5-2293232,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/255404.jpg?v=20250702,櫃台,https://taiwan.taiwanstay.net.tw/twpic/255405.jpg?v=20250702,大樓外觀,https://taiwan.taiwanstay.net.tw/twpic/255406.jpg?v=20250702,走廊,120.441963,23.475075,3,,套房(無障礙客房)6200;套房(無障礙客房)6200;,"無線網路,國民旅遊卡,無障礙客房,,,,寵物友善旅宿,,,自行車友善旅宿",車位:小客車20輛、機車15輛、大客車0輛,23,4800,6200,0,srhotel.tw@gmail.com,67,0,,,35
C4_A15010000H_011367,德德的家民宿,位於花蓮縣的民宿,,花蓮縣富里鄉東里村安靜街6號,983,花蓮縣,富里鄉,886-3-8861009,,A15010000H,,,,,,,,121.304991,23.268051,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,5000,5000,0,carolwu327@hotmail.com,16,0,,,0
C4_A15010000H_011370,西村民宿,位於臺東縣的民宿,,臺東縣東河鄉隆昌村隆昌路195-1號,959,臺東縣,東河鄉,886-89-541033,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/18218.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/38557.jpg?v=20250702,房間1,https://taiwan.taiwanstay.net.tw/twpic/50668.jpg?v=20250702,外觀,121.268832,22.928887,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,4,2000,2400,0,,20,0,,,0
C4_A15010000H_011373,北投天玥泉溫泉會館,位於臺北市的旅館,,臺北市北投區中山路3號3樓,112,臺北市,北投區,886-2-28988661,886-2-28988662,A15010000H,http://www.tyq.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/5135.jpg?v=20250702,房間3,https://taiwan.taiwanstay.net.tw/twpic/13813.jpg?v=20250702,房間1,https://taiwan.taiwanstay.net.tw/twpic/23333.jpg?v=20250702,外觀,121.505461,25.137437,3,,,,車位:小客車0輛、機車0輛、大客車0輛,21,12800,12800,0,pr-corp@tyq.com.tw,42,0,,,0
C4_A15010000H_011374,凱頓商務汽車旅館,位於花蓮縣的旅館,,花蓮縣花蓮市國裕里32鄰裕民路89號,970,花蓮縣,花蓮市,886-3-8465788,886-3-8465799,A15010000H,,,,,,,,121.600131,23.999270,3,,,,車位:小客車0輛、機車0輛、大客車0輛,20,2600,4500,0,kevinkuo63@gmail.com,52,0,,,0
C4_A15010000H_011377,陽光城堡旅店,位於澎湖縣的旅館,,澎湖縣馬公市東衛里6之4號(1至3樓),880,澎湖縣,馬公市,886-6-9219679,886-6-9212737,A15010000H,http://www.sunlight-castle.com/index.htm,,,,,,,119.598847,23.570699,3,,雙人房0;雙人房4500;雙人房4500;雙人房4500;其他6000;其他8000;其他10000;雙人房6800;,"有線網路,無線網路,國民旅遊卡,停車場,,,,商務旅遊中心,接送服務,導覽解說,,",車位:小客車5輛、機車20輛、大客車1輛,16,4500,10000,0,dw.sun@msa.hinet.net,44,0,,,26
C4_A15010000H_011378,喜樂旅店,位於臺東縣的旅館,,"臺東縣臺東市新興路617,617-1號",950,臺東縣,臺東市,886-89-230458,886-89-238197,A15010000H,http://www.joyhotel2018.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/288011.jpg?v=20250702,旅店門口,https://taiwan.taiwanstay.net.tw/twpic/288012.jpg?v=20250702,旅店戶外,https://taiwan.taiwanstay.net.tw/twpic/288013.jpg?v=20250702,交誼廳,121.125548,22.793744,3,,其他(無障礙客房)5780;雙人房4580;雙人房4580;,"會議場所,有線網路,無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(免費),上網電腦(免費),洗衣服務,自行車租借",車位:小客車2輛、機車0輛、大客車0輛,23,4580,7380,0,joyhotel2018@gmail.com,56,0,,,2
C4_A15010000H_011379,裴亞士鄉村民宿,位於屏東縣的民宿,,屏東縣萬巒鄉民和路180號,923,屏東縣,萬巒鄉,886-8-7815054,,A15010000H,https://masdepers.mystrikingly.com/,https://taiwan.taiwanstay.net.tw/twpic/6815.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/23363.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/38457.jpg?v=20250702,房間2,120.574479,22.579154,4,,,"餐廳,無線網路,停車場,無障礙客房,上網電腦(免費),,,,",車位:小客車0輛、機車0輛、大客車0輛,5,6000,6000,1,meihui0810@hotmail.com,10,0,,,0
C4_A15010000H_011382,約客旅舘,‧距南寮漁港5分鐘車程入住時間：平日16:00 假日20:00　退房時間：隔日中午12:00平日（周日～四），假日（周五、六）特殊節日、連續假期及其前夕除外,,新竹市北區東大路四段121號,300,新竹市,北區,886-3-5361122,886-3-5369800,A15010000H,http://www.yorker-hc.com.tw,https://taiwan.taiwanstay.net.tw/twpic/3549.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/9833.jpg?v=20250702,車道-星光大道,https://taiwan.taiwanstay.net.tw/twpic/20679.jpg?v=20250702,房間1,120.932406,24.843114,3,,雙人房4300;雙人房4300;雙人房4300;雙人房4300;雙人房5300;雙人房4300;雙人房3000;雙人房5300;雙人房5300;,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,,,,",車位:小客車10輛、機車10輛、大客車0輛,38,6000,6000,0,yorker.hc@gmail.com,76,0,,,20
C4_A15010000H_011384,葳皇時尚飯店,位於臺北市的旅館,,"臺北市大同區延平北路二段197號3, 4,11樓",103,臺北市,大同區,886-2-25575379,886-2-25575382,A15010000H,http://www.vonehotel.com/,https://taiwan.taiwanstay.net.tw/twpic/54235.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/46136.jpg?v=20250702,標準雙人房,https://taiwan.taiwanstay.net.tw/twpic/7283.jpg?v=20250702,尊爵商務雙人房,121.511621,25.059099,3,,,"有線網路,無線網路,國民旅遊卡,停車場,自助洗衣(免費),,,,洗衣服務,郵電服務,商務旅遊中心,接送服務,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,48,18880,20880,0,vonevoguehotel@gmail.com,140,0,,,0
C4_A15010000H_011385,天空中的風箏,位於宜蘭縣的民宿,,宜蘭縣冬山鄉武淵村富堵五路87號,269,宜蘭縣,冬山鄉,886-3-9591794,886-3-9596264,A15010000H,http://kite.ilanbnb.tw,,,,,,,121.806257,24.660688,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,4500,4500,0,r_i_h_mail@yahoo.com.tw,10,0,,,0
C4_A15010000H_011386,浮雲澗民宿,位於金門縣的民宿,,金門縣金寧鄉埔後133號,892,金門縣,金寧鄉,886-989-982984,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/264640.jpg?v=20250702,外觀,,,,,118.315363,24.441935,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,3000,0,sunnycafe0410@hotmail.com,15,0,0,0,0
C4_A15010000H_011388,雅園民宿,「溪頭住宿‧溪頭小半天雅園民宿」位於南投縣鹿谷鄉小半天社區，鄰近溪頭妖怪村、溪頭森林遊樂區、杉林溪森林遊樂區、德興瀑布、鳳凰谷鳥園、溪頭森林小學等景點，民宿環境清幽而靜謐，您可盡情徜徉於綠色林間；沐浴在清新的芬多精之中。,,南投縣鹿谷鄉竹豐村光復路52-10號,558,南投縣,鹿谷鄉,886-49-2676866,886-49-2677057,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/291034.jpeg?v=20250702,客廳,https://taiwan.taiwanstay.net.tw/twpic/291033.jpeg?v=20250702,客廳,https://taiwan.taiwanstay.net.tw/twpic/291006.jpeg?v=20250702,雙人房,120.738446,23.739201,4,,,,車位:小客車4輛、機車10輛、大客車0輛,4,1600,3500,0,qoo248678@yahoo.com.tw,14,0,,,14
C4_A15010000H_011391,姆居民宿,位於澎湖縣的民宿,,澎湖縣馬公市光榮里25鄰三多路330巷8弄6號,880,澎湖縣,馬公市,886-6-9278348,,A15010000H,,,,,,,,119.571946,23.577499,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,2600,2600,0,seaboss2013@gmail.com,6,0,,,0
C4_A15010000H_011392,墾丁金海旅店,位於屏東縣的民宿,,屏東縣恆春鎮墾丁路104號,946,屏東縣,恆春鎮,886-8-8861083,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/296807.JPG?v=20250702,民宿外觀,,,,,120.800634,21.944406,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,2,4300,4300,0,may228tw@gmail.com,4,0,,,0
C4_A15010000H_011394,光腳ㄚ民宿,"光腳丫民宿是由社團法人宜蘭縣得安家庭關懷協會成立的休閒民宿社會企業，做為青少年就業職能培訓的職場，所雇用的工作人員均為就業職能待加強的青少年，提供青少年餐旅住宿技能培訓。您的每次消費，將幫助這些青少年，就業學習的機會。竭誠歡迎您的蒞臨，體驗親近土地接近自然，光腳丫的樂趣！光腳丫民宿臨近梅花湖風景區、仁山植物園依偎著青山的懷抱，好山、好水,是一處絕佳地休閒的好所在。佔地五百多坪的戶外生態庭園，有民宿主人精心打造的庭園景觀。屋前的蒲葵樹垂直挺拔的樹幹優美的樹姿， 屋後的落羽松，在夏日滿樹蒼翠濃綠令人賞心悅目。在光腳丫民宿你可以騎著腳踏車，悠遊於綠意盎然的田野間，欣賞湖光山色的梅花湖美景，享受休閒輕鬆的快樂時光！你可以體驗古早生活，控窯的童趣！",,宜蘭縣冬山鄉得安村下湖路11巷131弄112號,269,宜蘭縣,冬山鄉,886-3-9680543,886-3-9680885,A15010000H,http://barefootbnb.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/17602.jpg?v=20250702,民宿外觀(冬季景),https://taiwan.taiwanstay.net.tw/twpic/86726.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/86726.jpg?v=20250702,民宿外觀,121.750912,24.638284,4,,雙人房4500;套房6000;雙人房4500;套房6000;,"餐廳,無線網路,國民旅遊卡,停車場,,,,室內遊樂設施,自行車租借,行動支付,導覽解說,體驗活動,,,自行車友善旅宿",車位:小客車10輛、機車20輛、大客車0輛,4,4500,6000,1,yilanbarefoot@gmail.com,12,0,0,0,30
C4_A15010000H_011395,現代莊園,位於臺中市的民宿,,臺中市新社區永源里水井街39巷11號,426,臺中市,新社區,886-4-22387387,,A15010000H,,,,,,,,120.776825,24.212132,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,10000,15000,0,W2387387@ms78.hinet.net,10,0,0,0,0
C4_A15010000H_011396,台南遠東香格里拉,"台南遠東香格里拉位於台南火車站的正後方，交通便捷。大廳設計於2009獲美國第29屆Gold key Award《最佳大廳設計獎》。飯店樓高38層，擁有331間客房，皆可俯覽台南日夜景致，標準房型15坪更是台南飯店中最寬敞的客房，設有健身房、戶外游泳池、SPA芳療等設施。飯店內有醉月樓、遠東Café自助餐廳、大廳茶軒、THE MEZZ牛排龍蝦餐酒館、品味坊等五間餐廳與酒吧，提供中西式料理美食。並設有可容納1,000名賓客的遠東宴會廳、南台灣唯一圓形劇場式的國際會議廳與多功能會議室，滿足各種國際會議與宴會等需求，提供國內外商務休閒旅客的香格里拉獨有的殷勤待客情。飯店毗鄰國立成功大學與FE21’Mega大遠百購物中心，從飯店可輕鬆步行到台南市火車站，而前往台南機場與高鐵站，也分別僅需15分鐘與25分鐘的車程。",5,臺南市東區大學路西段89號,701,臺南市,東區,886-6-7028888,886-6-7027777,A15010000H,http://www.shangri-la.com/tc/tainan/fareasternplazashangrila/,https://taiwan.taiwanstay.net.tw/twpic/22377.jpg?v=20250702,香格里拉台南遠東國際大飯店為南台灣唯一五星級國際連鎖品牌飯店，飯店座落於市中心，交通便利、四通八達，是漫步府城，體驗文化與美食的精粹的最理想住宿的首選！,https://taiwan.taiwanstay.net.tw/twpic/30207.jpg?v=20250702,醉月樓中餐廳居高臨下，台南美景盡收眼底。,https://taiwan.taiwanstay.net.tw/twpic/7843.jpg?v=20250702,挑高十二米氣派非凡的飯店大廳2009年榮獲Gold Key最佳大廳設計獎。,120.214631,22.997587,1,,單人房14000;雙人房15000;雙人房18000;雙人房20000;套房120000;套房24000;雙人房19000;雙人房16000;雙人房(無障礙客房)15000;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,游泳池,無線網路,國民旅遊卡,停車場,無障礙客房,,,,洗衣服務,郵電服務,商務旅遊中心,貴重物品保管專櫃,接送服務,自行車租借,AED,外幣兌換,,,自行車友善旅宿",車位:小客車590輛、機車0輛、大客車3輛,336,14000,120000,1,sltn@shangri-la.com,672,0,,,593
C4_A15010000H_011403,小屋克里夫民宿,位於屏東縣的民宿恆春墾丁貓鼻頭後壁湖,,屏東縣恆春鎮大光路79之95號,946,屏東縣,恆春鎮,886-958-993945,,A15010000H,http://www.smallhousecliff.com,https://taiwan.taiwanstay.net.tw/twpic/266797.jpeg?v=20250702,環境,https://taiwan.taiwanstay.net.tw/twpic/266806.jpeg?v=20250702,4人房,https://taiwan.taiwanstay.net.tw/twpic/292264.HEIC?v=20250702,戶外,120.738680,21.928819,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,6000,6000,0,smallhousecliff@gmail.com,10,0,,,0
C4_A15010000H_011405,放菘,位於宜蘭縣的民宿,,宜蘭縣冬山鄉鹿埔村8鄰鹿埔路394巷27弄16號,269,宜蘭縣,冬山鄉,886-919-290663,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/171472.jpeg?v=20250702,很好停的停車場,https://taiwan.taiwanstay.net.tw/twpic/171477.jpeg?v=20250702,放菘太太手作招牌（陶土作品）,https://taiwan.taiwanstay.net.tw/twpic/171481.jpeg?v=20250702,一樓的公共空間,121.752698,24.652848,4,,,"無線網路,,,,,自行車友善旅宿",車位:小客車4輛、機車0輛、大客車0輛,5,5800,5800,0,funsong942@gmail.com,10,0,,,4
C4_A15010000H_011406,彩色窩民宿,彩色窩，一間在花蓮市區的小小民宿，我們誠摯邀請您，一起慢慢享受花蓮慢活的簡單與美好。彩色窩FB粉絲團：https://www.facebook.com/coclorfulhouse/,,花蓮縣花蓮市仁和街8號,970,花蓮縣,花蓮市,886-932-581148,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/282647.jpg?v=20250702,2樓雙人房,https://taiwan.taiwanstay.net.tw/twpic/282648.jpg?v=20250702,2樓四人房,https://taiwan.taiwanstay.net.tw/twpic/282649.jpg?v=20250702,客廳,121.591942,23.975442,4,,套房4200;雙人房2800;雙人房2800;其他4200;,"無線網路,國民旅遊卡,停車場,,,,兒童遊樂設施,行動支付,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,2600,4200,0,tting916pw@yahoo.com.tw,10,0,0,0,0
C4_A15010000H_011409,宏瑞民宿,位於連江縣的民宿,,連江縣北竿鄉塘岐村146號,210,連江縣,北竿鄉,886-836-56598,886-836-56312,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/259194.jpg?v=20250702,民宿外觀,,,,,119.997377,26.222707,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,2200,3000,0,sansan212518@gmail.com,11,0,,,0
C4_A15010000H_011410,采蝶民宿,小琉球第一家以蝴蝶為題材的民宿(Farfalla義大利文)。沒有華麗的建築，以色彩鮮艷的方塊磚不規則拼貼出活耀的氣質，加上宛如空中花園般的外觀，蝴蝶漫妙飛舞讓人有種幸福加倍感喔!室內是主要是以浪漫田園風為主調，但為了讓朋友們有新鮮感，我們還精心佈置不同風格的房型，都很有feel喔！不管是一群好友、一家大小，攜手夫妻還是甜蜜到爆的情侶都適合，因為我們很用心讓大家有賓至如歸的感受，讓旅行成為幸福的出走，溫馨的環境可以加溫彼此的感情，釋放長期累績的壓力，我們還在不斷努力中讓新民宿更茁壯喔！本民宿位於寧靜的巷道內，空氣新鮮，離觀光碼頭及熱鬧的老街都很近喔!步行約3-5分^0^，民宿旁還有采蝶小花園，是聊天說笑的好地點，也有專屬停車場，便利性佳，請放心!Farfalla全體小幫手歡迎大 家來我家住一晚^^,,屏東縣琉球鄉三民路7巷7-12號,929,屏東縣,琉球鄉,886-8-8613988,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/8309.jpg?v=20250702,房間2,https://taiwan.taiwanstay.net.tw/twpic/28487.jpg?v=20250702,房間1,https://taiwan.taiwanstay.net.tw/twpic/46448.jpg?v=20250702,外觀,120.383768,22.351044,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,3600,6800,1,farfalla07711@gmail.com,16,0,,,0
